NAME,ADDRESS,LATITUDE,LONGITUDE
FRANCISCAN HEALTH CROWN POINT,1201 S MAIN ST,41.3956203400001,-87.366975004
PHOENIX CHILDREN'S HOSPITAL - MERCY GILBERT MEDICAL CENTER,3555 SOUTH VAL VISTA DRIVE,33.287130823,-111.752038895
VIRGINIA GAY HOSPITAL,502 NORTH 9TH AVENUE,42.1734205770001,-92.0125403869999
SARTORI MEMORIAL HOSPITAL,515 COLLEGE STREET,42.53353888,-92.45793731
AULTMAN HOSPITAL,2600 SIXTH STREET SW,40.7973191510001,-81.403062215
MITCHELL COUNTY MEMORIAL HOSPITAL,616 NORTH 8TH STREET,43.289528117,-92.808440624
MONROE COUNTY HOSPITAL,6580 165TH ST,41.0434764510001,-92.796586879
MERCY MEDICAL CENTER-CENTERVILLE,ONE ST. JOSEPH DRIVE,40.755623529,-92.856900459
UNITYPOINT HEALTH MARSHALLTOWN,THREE SOUTH FOURTH AVENUE,42.0484046390001,-92.90683107
EUREKA COMMUNITY HEALTH SERVICES,410 9TH STREET,45.7721722680001,-99.623019249
MOBRIDGE REGIONAL HOSPITAL,1401 10TH AVENUE WEST,45.54621696,-100.448960473
AVERA GREGORY HOSPITAL,400 PARK AVENUE,43.229554631,-99.435848635
VALLEYWISE HEALTH MEDICAL CENTER,2601 E ROOSEVELT,33.4578470960001,-112.026412963
"MOUNTAIN VISTA MEDICAL CENTER, LP",1301 S. CRISMON ROAD,33.391497073,-111.611163283
LAWRENCE + MEMORIAL HOSPITAL,365 MONTAUK AVE,41.336451777,-72.104976458
WILLIAM W BACKUS HOSPITAL,326 WASHINGTON ST,41.5427735580001,-72.089318809
ABRAZO WEST CAMPUS HOSPITAL DEVELOPMENT OF WEST PHOENIX,13677 W MCDOWELL ROAD,33.461821968,-112.353166958
WATERBURY HOSPITAL,64 ROBBINS ST,41.5597588460001,-73.058705204
SAINT MARYS HOSPITAL,56 FRANKLIN ST,41.5532058590001,-73.036710488
CLAIBORNE MEMORIAL MEDICAL CENTER,620 EAST COLLEGE STREET,32.794064377,-93.061749501
BRIDGEPORT HOSPITAL,267 GRANT STREET,41.189377382000004,-73.166594716
ST VINCENT'S MEDICAL CENTER,2800 MAIN ST,41.2010451800001,-73.201702241
DANBURY HOSPITAL,24 HOSPITAL AVE,41.4050509030001,-73.446194863
SANFORD HOSPITAL WEBSTER,1401 WEST FIRST STREET,45.3397727720001,-97.521954554
LAKE CITY MEDICAL CENTER,340 NW COMMERCE DR,30.1837289960001,-82.687744749
LOUISIANA EXTENDED CARE HOSPITAL OF WEST MONROE,503 MCMILLAN ROAD,32.513159892,-92.156314734
MADISON COUNTY HEALTHCARE SYSTEM,300 WEST HUTCHINGS STREET,41.327997022,-94.016906013
EXCELA HEALTH LATROBE HOSPITAL,1 MELLON WAY,40.3211439390001,-79.3946601069999
EXCELA HEALTH WESTMORELAND HOSPITAL,532 WEST PITTSBURGH STREET,40.300795195,-79.554513288
WARREN GENERAL HOSPITAL,"TWO CRESCENT PARK WEST, PO BOX 68",41.843328001,-79.1546099999999
WEST HOLT MEMORIAL HOSPITAL,406 W NEELY ST,42.5288883160001,-98.982662012
BANNER PAYSON MEDICAL CENTER,807 S. PONDEROSA,34.230076782,-111.320651146
CANONSBURG GENERAL HOSPITAL,100 MEDICAL BOULEVARD,40.2459700000001,-80.1906739999999
MONONGAHELA VALLEY HOSPITAL,1163 COUNTRY CLUB ROAD,40.1822060000001,-79.911216001
ROBERT PACKER HOSPITAL,ONE GUTHRIE SQUARE,41.9802300010001,-76.520727001
NEW ULM MEDICAL CENTER,1324 FIFTH STREET NORTH,44.3133362950001,-94.47676273
FOUNDATIONS BEHAVIORAL HEALTH,833 EAST BUTLER AVENUE,40.300954,-75.155285001
ST JOSEPH'S HOSPITAL HEALTH CENTER,301 PROSPECT AVE,43.055933075,-76.1500616719999
ARIA HEALTH BUCKS COUNTY,380 NORTH OXFORD VALLEY ROAD,40.1830520010001,-74.867443001
GRAND VIEW HOSPITAL,700 LAWN AVENUE,40.3629220010001,-75.326040001
LOWER BUCKS HOSPITAL,501 BATH ROAD,40.1050915550001,-74.8672635349999
ACCORD REHABILITAION HOSPITAL,59215 RIVER WEST DRIVE,30.261910433,-91.245032785
POST ACUTE SPECIALTY HOSPITAL OF LAFAYETTE,204 ENERGY DRIVE PARKWAY,30.1803440850001,-92.0115763969999
OSS ORTHOPAEDIC SPECIALTY HOSPITAL,1861 POWDER MILL ROAD,39.9169224070001,-76.6955446539999
PHOENIX ER & MEDICAL HOSPITAL,3050 SOUTH DOBSON ROAD,33.2609326960001,-111.882071428
YORK HOSPITAL,1001 SOUTH GEORGE STREET,39.945698,-76.7185010009999
UPMC MERCY,1400 LOCUST STREET,40.4360990000001,-79.985113999
OHIO VALLEY GENERAL HOSPITAL,25 HECKEL ROAD,40.4726039280001,-80.091140625
UPMC PRESBYTERIAN,200 LOTHROP STREET,40.442783616,-79.960706769
UPMC ST MARGARET,815 FREEPORT ROAD,40.4894183050001,-79.8960707319999
ANNIE JEFFREY MEMORIAL COUNTY HEALTH CENTER,531 BEEBE ST,41.1697220520001,-97.549172003
COLUMBUS COMMUNITY HOSPITAL,4600 38TH ST,41.4551780480001,-97.384901081
COMMUNITY HOSPITAL,1301 EAST H ST,40.205422791,-100.608350715
MIDWEST SURGICAL HOSPITAL LLC,7915 FARNAM DRIVE,41.257670003,-96.0375520859999
KINDRED HOSPITAL PITTSBURGH NORTH SHORE,1004 ARCH STREET,40.453944043,-80.008720105
CHILDRENS HOSPITAL OF PITTSBURGH,ONE CHILDRENS HOSPITAL DR 4401 PENN AVE,40.4665287440001,-79.952990369
FORBES HOSPITAL,2570 HAYMAKER ROAD,40.4284430010001,-79.747652
GOOD SAMARITAN REGIONAL HEALTH CENTER MT VERNON,1 GOOD SAMARITAN WAY,38.2974176980001,-88.938580385
ST. JOSEPH'S HOSPITAL,12886 TROXLER AVENUE,38.754583745,-89.667598384
ST. MARY'S MEDICAL CENTER,201 WEST R.D. MIZE RD,39.0260671460001,-94.2638575189999
MENDOTA COMMUNITY HOSPITAL - DBA OSF SAINT PAUL MEDICAL CENTER,1401 EAST 12TH STREET,41.5530529050001,-89.0878077529999
ALLEGHENY GENERAL HOSPITAL,320 EAST NORTH AVENUE,40.4570630010001,-80.0034019989999
UPMC MCKEESPORT,1500 FIFTH AVENUE,40.3517962060001,-79.849853737
JEFFERSON REGIONAL MEDICAL CENTER,"565 COAL VALLEY ROAD, P O BOX 18119",40.3174455910001,-79.933649767
SANFORD LUVERNE MEDICAL CENTER,1600 NORTH KNISS AVENUE,43.6720022390001,-96.2105807309999
NORTHSHORE HEALTHSYSTEM DBA GLENBROOK HOSPITAL,2100 PFINGSTEN ROAD,42.092538491,-87.852721333
BUTLER COUNTY HEALTH CARE CENTER,372 SOUTH 9TH ST,41.2466945130001,-97.122530307
ANN & ROBERT H LURIE CHILDREN'S HOSPITAL OF CHICAGO,225 EAST CHICAGO AVENUE,41.8964504790001,-87.621718517
LOCK HAVEN HOSPITAL,24 CREE DRIVE,41.131598733,-77.470211588
BUCKTAIL MEDICAL CENTER,1001 PINE STREET,41.327863001,-77.736493001
ST LUKE'S MINERS MEMORIAL HOSPITAL,360 WEST RUDDLE STREET,40.8213881450001,-75.914030214
CAPTAIN JAMES A. LOVELL FEDERAL HEALTH CARE CENTER,3001 GREEN BAY RD,42.3070482270001,-87.860510706
GARFIELD PARK HOSPITAL LLC - DBA GARFIELD PARK HOSPITAL,520 NORTH RIDGEWAY AVENUE,41.890711857,-87.720182834
HOSPITAL OF FOX CHASE CANCER CENTER,333 COTTMAN AVENUE,40.070776176,-75.0907162829999
PRESENCE CHICAGO HOSPITALS NETWORK DBA PRESENCE RESURRECTION MEDICAL CENTER,7435 WEST TALCOTT AVENUE,41.9875391960001,-87.813565535
ARIA HEALTH FRANKFORD,4900 FRANKFORD AVENUE,40.0195431430001,-75.081875
KINDRED HOSPITAL - PHILADELPHIA,6129 PALMETTO STREET,40.0460634790001,-75.0970202999999
HAHNEMANN UNIVERSITY HOSPITAL,230 NORTH BROAD STREET,39.9575369940001,-75.1630301989999
ST JOSEPHS HOSPITAL,9515 HOLY CROSS LN,38.626224967,-89.523731347
ANTELOPE MEMORIAL HOSPITAL,102 WEST 9TH ST,42.1347459620001,-98.030643965
KIMBALL HEALTH SERVICES,505 SOUTH BURG ST,41.2325577660001,-103.666848548
ST CHRISTOPHERS HOSPITAL FOR CHILDREN,120 EAST ERIE AVENUE,40.006569837,-75.1243767349999
GOOD SHEPHERD PENN PARTNERS SPECIALTY HOSPITAL AT RITTENHOUSE,1800 LOMBARD STREET,39.944867845,-75.17252287
FAIRMOUNT BEHAVIORAL HEALTH SYSTEMS,561 FAIRTHORNE AVENUE,40.0431740880001,-75.221879357
VAN WERT COUNTY HOSPITAL,1250 S WASHINGTON STREET,40.8506429020001,-84.5787606759999
ATRIUM MEDICAL CENTER,ONE MEDICAL CENTER DRIVE,39.498340495,-84.3142513939999
MARIETTA MEMORIAL HOSPITAL,401 MATTHEW STREET,39.43170107,-81.464163927
MERCY HOSPITAL WALDRON,1341 WEST SIXTH STREET,34.8945535780001,-94.105867995
ARKANSAS STATE HOSPITAL,305 SOUTH PALM STREET,34.7501025990001,-92.324334671
CONEMAUGH MEYERSDALE MEDICAL CENTER,200 HOSPITAL DRIVE,39.809105,-79.025096001
FIRST HOSPITAL WYOMING VALLEY,562 WYOMING AVENUE,41.2697080020001,-75.8892280009999
GEISINGER WYOMING VALLEY MEDICAL CENTER,1000 EAST MOUNTAIN DRIVE,41.257365,-75.8089899989999
WILKES-BARRE VETERANS AFFAIRS MEDICAL CENTER,1111 EAST END BOULEVARD,41.248104282,-75.835969313
OSMOND GENERAL HOSPITAL,402 NORTH MAPLE ST,42.360302747,-97.59582364
GOOD SHEPHERD SPECIALTY HOSPITAL,2545 SCHOENERSVILLE ROAD,40.644615593,-75.4080625619999
WEST LOS ANGELES MEDICAL CENTER,11301 WILSHIRE BLVD,34.0527212710001,-118.452752239
VA CENTRAL CALIFORNIA HEALTH CARE SYSTEM,2615 E CLINTON AVE,36.7732504310001,-119.779145083
"NAVAL MEDICAL CENTER SAN DIEGO",34800 BOB WILSON DR,32.7275202280001,-117.145937292
ELLWOOD CITY HOSPITAL,724 PERSHING STREET,40.8699700000001,-80.275655999
WEED ARMY COMMUNITY HOSPITAL,390 N LOOP RD,35.2654395960001,-116.688329548
SAN FRANCISCO VA HEALTH CARE SYSTEM,4150 CLEMENT ST,37.7822911910001,-122.504974586
HORSHAM CLINIC,722 EAST BUTLER PIKE,40.188127959,-75.18946059
MONTGOMERY COUNTY EMERGENCY SERVICE,50 BEECH DRIVE,40.1359670000001,-75.355873
VALLEY FORGE MEDICAL CENTER & HOSPITAL,1033 WEST GERMANTOWN PIKE,40.1586616490001,-75.36754581
LANSDALE HOSPITAL,100 MEDICAL CAMPUS DRIVE,40.2503,-75.271421
CLARKS SUMMIT STATE HOSPITAL,1451 HILLSIDE DRIVE,41.4804990010001,-75.737402001
MAIN LINE HOSPITAL LANKENAU,100 LANCASTER AVENUE,39.988434001,-75.260865001
MID-VALLEY HOSPITAL,1400 MAIN STREET,41.480823001,-75.596063
GEISINGER -LEWISTOWN HOSPITAL,400 HIGHLAND AVENUE,40.617723002,-77.5680179999999
UPMC HORIZON,110 NORTH MAIN STREET,41.4116550000001,-80.372017001
SHARON REGIONAL HEALTH SYSTEM,740 EAST STATE STREET,41.2326610010001,-80.496213
GROVE CITY MEDICAL CENTER,631 NORTH BROAD ST EXT,41.1709990000001,-80.0851719999999
BAPTIST HEALTH MEDICAL CENTER - LITTLE ROCK,11401 INTERSTATE 30,34.6573267160001,-92.402744252
SAINT MARYS REGIONAL MEDICAL CENTER,93 CAMPUS AVENUE,44.1017538720001,-70.199781206
WITHAM HEALTH SERVICES,2605 N LEBANON ST,40.077473453,-86.4729904019999
PORTER-STARKE SERVICES INC,701 WALL ST,41.489690368,-87.052033108
WASHINGTON HEALTH GREENE,350 BONAR AVENUE,39.900621002,-80.173196001
COVINGTON COUNTY HOSPITAL,701 SOUTH HOLLY STREET,31.6372220480001,-89.554743467
CENTRAL MAINE MEDICAL CENTER,300 MAIN STREET,44.101736741,-70.2145184729999
ABRAZO ARIZONA HEART HOSPITAL,1930 EAST THOMAS ROAD,33.480867227,-112.039667726
CROZER-CHESTER MEDICAL CENTER,ONE MEDICAL CENTER BOULEVARD,39.8564980020001,-75.367645
KINDRED HOSPITAL PHILADELPHIA - HAVERTOWN,2000 OLD WEST CHESTER PIKE,39.975025384,-75.33442904
UPMC HAMOT,201 STATE STREET,42.1351119990001,-80.0853629379999
SAINT VINCENT HOSPITAL,232 WEST 25TH STREET,42.1113710010001,-80.079538999
ERIE VETERANS AFFAIRS MEDICAL CENTER,135 EAST 38TH STREET,42.1022020020001,-80.063293001
THE REHABILITATION INSTITUTE OF ST. LOUIS,4455 DUNCAN AVENUE,38.6371920440001,-90.2579411199999
SOUTH SHORE HOSPITAL,55 FOGG ROAD,42.176,-70.9541
GREENBAUM SPECIALITY SURGICAL HOSPITAL,3535 NORTH SCOTTSDALE ROAD,33.490191044,-111.925551615
CHANGEPOINT PSYCHIATRIC HOSPITAL,1920 WEST COMMERCE DRIVE,34.1652320950001,-109.975385953
OASIS BEHAVIORAL HEALTH HOSPITAL,2190 NORTH GRACE BOULEVARD,33.3402740610001,-111.847384478
"TEMPE ST LUKE'S HOSPITAL, A CAMPUS OF ST LUKE'S MEDICAL CENTER",1500 SOUTH MILL AVENUE,33.412596857,-111.940612498
SOUTHCOAST HOSPITALS GROUP - CHARLTON MEMORIAL HOSPITAL,363 HIGHLAND AVENUE,41.7094000000001,-71.146
NORTH ADAMS REGIONAL HOSPITAL,71 HOSPITAL AVENUE,42.7071,-73.1095
ANNA JAQUES HOSPITAL,25 HIGHLAND AVENUE,42.8144,-70.8910999999999
LAWRENCE GENERAL HOSPITAL,ONE GENERAL STREET,42.71,-71.1501
SPRINGFIELD HOSPITAL,190 W SPROUL RD,39.922050169,-75.350056189
MAYO CLINIC HOSPITAL ROCHESTER,1216 2ND STREET SW,44.020559152,-92.4827202879999
TEMPLE UNIVERSITY-EPISCOPAL HOSP-ER,100 E LEHIGH AVE,39.9898568610001,-75.129124041
ENDLESS MOUNTAINS HEALTH SYSTEMS,100 HOSPITAL DRIVE,41.837542904,-75.836769031
ST LUKE'S HOSPITAL ANDERSON CAMPUS,1872 ST. LUKE'S BLVD,40.6491477640001,-75.287820911
TERRE HAUTE REGIONAL HOSPITAL,3901 S SEVENTH ST,39.4193961560001,-87.409046743
CHANDLER REGIONAL MEDICAL CENTER,1955 WEST FRYE ROAD,33.2973907740001,-111.874611857
SELECT SPECIALTY HOSPITAL-EVANSVILLE,400 SE 4TH ST,37.967988801,-87.567291172
UNION HOSPITAL INC,1606 N SEVENTH ST,39.485864576,-87.406975608
NORTH GEORGIA MEDICAL CENTER,1362 SOUTH MAIN STREET,34.6785619510001,-84.493376509
AU MEDICAL CENTER,1120 15TH STREET,33.470876334,-81.989705724
BETHESDA HOSPITAL - NORTH,10500 MONTGOMERY ROAD,39.251979953,-84.341784686
UHS OF ANCHOR L.P.,5454 YORKTOWNE DRIVE,33.606993538,-84.452189109
THE HEART HOSPITAL AT DEACONESS GATEWAY LLC,4007 GATEWAY BLVD,37.9748831650001,-87.445107776
HONORHEALTH REHABILITATION HOSPITAL,8850 EAST PIMA CENTER PARKWAY,33.5611222520001,-111.890261452
REGIONAL MENTAL HEALTH CENTER,8555 TAFT ST,41.4633470900001,-87.363365226
US AIR FORCE HOSPITAL-GLENDALE - CLOSED,LUKE AFB,33.5376874840001,-112.362332492
US ARMY HOSPITAL-FT HUACHUCA,"2240 E WINROW AVE, BUILDING 45001",31.5491681390001,-110.352273661
SPRINGWOODS BEHAVIORAL HEALTH SERVICES,1955 WEST TRUCKER'S DRIVE,36.1084831050001,-94.186835511
ST LUKES HOSPITAL MONROE CAMPUS,100 ST LUKES LANE,40.997531,-75.259981
MAINE MEDICAL CENTER,22 BRAMHALL STREET,43.6526099370001,-70.275802158
PIEDMONT COLUMBUS REGIONAL MIDTOWN,710 CENTER ST,32.4808587160001,-84.981177019
MEDINA HOSPITAL,1000 EAST WASHINGTON STREET,41.138450875,-81.838292925
BEACAN BEHAVIORAL HEALTH BUNKIE,323 EVERGREEN STREET,30.9531003330001,-92.176224614
ORCHARD HOSPITAL,240 SPRUCE STREET,39.367526318,-121.689654601
TUBA CITY REGIONAL HEALTH CARE,167 N MAIN STREET & EAST ELM AVE,36.1358550910001,-111.236791945
ST VINCENT DUNN HOSPITAL INC,1600 23RD ST,38.8528725800001,-86.493958171
SAN CARLOS HOSPITAL,238 CIBEQUE CIRCLE,33.353800694,-110.454355987
SAINT JOSEPH REGIONAL MEDICAL CENTER,5215 HOLY CROSS PKWY,41.7071773810001,-86.174469581
EMORY REHABILITATION HOSPITAL,1441 CLIFTON ROAD,33.7948823350001,-84.320531067
CHRISTUS DUBUIS HOSPITAL OF ALEXANDRIA,"3330 MASONIC DR., 4TH FLOOR UNIT",31.283649117,-92.4624635489999
CANYON VISTA MEDICAL CENTER,5700 EAST HIGHWAY 90,31.5524177990001,-110.229779632
MARION GENERAL HOSPITAL,1560 SUMRALL ROAD,31.2559959480001,-89.805579098
TOHONO O'ODHAM NATION HEALTH CARE (TON) SELLS HOSPITAL,HWY 86 & TOPAWA RD,31.918505705,-111.890488572
DHHS PHS NAIHS CHINLE COMPREHENSIVE HEALTH CARE FACILITY,US HWY 191 - HOSPITAL ROAD,36.157602862,-109.608100599
ENCOMPASS HEALTH REHABILITATION HOSPITAL OF NEWNAN,2101 EAST NEWNAN CROSSING BLVD,33.3628746000001,-84.751626718
MEDICAL CENTER NAVICENT HEALTH,777 HEMLOCK STREET,32.8332538830001,-83.635505317
WELLSTAR NORTH FULTON HOSPITAL,3000 HOSPITAL BOULEVARD,34.0633213180001,-84.3199724679999
RIVERVIEW HEALTH,395 WESTFIELD RD,40.04581762,-86.023521853
VA MEDICAL CENTER - LIVERMORE DIVISION,4951 ARROYO RD,37.625554272,-121.763103373
ST MARY'S GOOD SAMARITAN HOSPITAL,5401 LAKE OCONEE PARKWAY,33.481432236,-83.242225113
ST MARY'S SACRED HEART HOSPITAL INC,367 CLEAR CREEK PARKWAY,34.4397219050001,-83.1323938359999
ST ELIZABETHS MEDICAL CENTER,1200 GRANT BOULEVARD WEST,44.387788722,-92.047386589
AVERA ST MARY'S HOSPITAL,801 EAST SIOUX AVENUE,44.3598042180001,-100.342626745
MADISON COMMUNITY HOSPITAL,917 NORTH WASHINGTON AVENUE,44.0145442300001,-97.110428127
SANFORD ABERDEEN MEDICAL CENTER,2905 3RD AVE SE,45.4630252640001,-98.446084442
TUFTS MEDICAL CENTER,800 WASHINGTON STREET,42.3499,-71.064
WELLSTAR PAULDING HOSPITAL,2518 JIMMY LEE SMITH PARKWAY,33.9007282960001,-84.780725907
BOSTON MED CTR CORP NEWTON PAVILION,88 EAST NEWTON STRET,42.337,-71.0706
MILESTONE FOUNDATION - EXTENDED CARE,28 PORTLAND AVENUE,43.5192952350001,-70.3785217339999
WINONA HEALTH SERVICES,855 MANKATO AVENUE,44.0334576920001,-91.6229606269999
BRIGHAM AND WOMEN'S HOSPITAL,75 FRANCIS STREET,42.3359,-71.1068
VA LONG BEACH HEALTHCARE SYSTEM,5901 E 7TH ST,33.776635033,-118.119078579
CENTRAL ALABAMA VETERANS HEALTH CARE SYSTEM EAST CAMPUS,2400 HOSPITAL RD,32.445218316,-85.712148611
ATHOL MEMORIAL HOSPITAL,2033 MAIN STREET,42.5855,-72.2089
UMASS MEMORIAL MEDICAL CENTER - UNIVERSITY CAMPUS,55 LAKE AVENUE NORTH,42.2778000000001,-71.7617
EMERSON HOSPITAL,133 OLD ROAD TO NINE ACRE CORNER,42.4517000000001,-71.3758
METROWEST MEDICAL CENTER - LEONARD MORSE CAMPUS,67 UNION STREET,42.28,-71.3355999999999
WINCHESTER HOSPITAL,41 HIGHLAND AVENUE,42.4660000000001,-71.1228
AVERA SACRED HEART HOSPITAL,501 SUMMIT STREET,42.8732545450001,-97.4081910199999
SD HUMAN SERVICES CENTER,3515 BROADWAY AVE,42.914772967,-97.401259174
HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,37.6043794180001,-77.539885666
BAYSTATE FRANKLIN MEDICAL CENTER,164 HIGH STREET,42.5957000000001,-72.5923
MERCY MEDICAL CENTER - SPRINGFIELD CAMPUS,271 CAREW STREET,42.1151379460001,-72.5933056979999
LEWISGALE HOSPITAL MONTGOMERY,3700 SOUTH MAIN STREET,37.187206368,-80.4110116959999
BAYSTATE WING HOSPITAL AND MEDICAL CENTERS,40 WRIGHT STREET,42.1696000000001,-72.3418
ST ELIZABETH YOUNGSTOWN HOSPITAL,1044 BELMONT AVENUE,41.114014996,-80.6573145469999
REGIONAL REHABILITATION INSTITUTE,2908 5TH STREET,44.056820213,-103.226461518
AULTMAN ORRVILLE HOSPITAL,832 SOUTH MAIN STREET,40.8321823480001,-81.763682683
TIPPAH COUNTY HOSPITAL,1005 CITY AVENUE NORTH,34.739389814,-88.950247335
"LAHEY HOSPITAL & MEDICAL CENTER, BURLINGTON",41 MALL ROAD,42.4846650000001,-71.2052649999999
ST VINCENT HOSPITAL,2001 W 86TH ST,39.9089874470001,-86.195732218
WOOSTER COMMUNITY HOSPITAL,1761 BEALL AVENUE,40.820887467,-81.932161465
LIFESCAPE,2501 WEST 26TH STREET,43.528755646,-96.7553041309999
VIRGINIA BEACH PSYCHIATRIC CENTER,1100 FIRST COLONIAL ROAD,36.8662392300001,-76.028373576
ABBOTT NORTHWESTERN HOSPITAL,800 EAST 28TH STREET,44.954114314,-93.261357013
FAIRVIEW SOUTHDALE HOSPITAL,6401 FRANCE AVENUE SOUTH,44.8860404230001,-93.326901422
GILLETTE CHILDRENS SPEC HOSP,200 UNIVERSITY AVENUE EAST,44.95673249,-93.0965494389999
NORTH MEMORIAL HEALTH,3300 OAKDALE NORTH,45.01369286,-93.3227769119999
PRAIRIE RIDGE HOSP HLTH SERV,930 FIRST STREET NORTHEAST,45.994308672,-95.963993298
ST. JOSEPH'S HOSPITAL,45 W 10TH STREET,44.948554949,-93.0999002039999
UNIVERSITY OF MN MED CTR,2450 RIVERSIDE AVENUE,44.967733933,-93.238075174
MAPLE GROVE HOSPITAL,9875 HOSPITAL DRIVE,45.1328892020001,-93.481212666
STONE COUNTY HOSPITAL,1434 EAST CENTRAL AVENUE,30.8448681360001,-89.115771063
MAYO REGIONAL HOSPITAL,897 WEST MAIN STREET,45.1876706130001,-69.2379929269999
LAKE REGION HEALTHCARE CORP,712 SOUTH CASCADE,46.2771237920001,-96.073366285
ORTONVILLE AREA HEALTH SERVICE,450 EASTVOLD AVE,45.315367919,-96.4458158799999
PERHAM HEALTH,1000 CONEY STREET WEST,46.593809229,-95.593160405
LINCOLN HOSPITAL,234 E 149TH ST,40.817173053,-73.924376651
LAKE VIEW MEMORIAL HOSPITAL,325 ELEVENTH AVENUE,47.030097665,-91.666341326
RAINY LAKE MEDICAL CENTER,1400 HIGHWAY 71,48.5948020180001,-93.431770339
ST. LANDRY EXTENDED CARE HOSPITAL,"3983 I-49 S. SERVICE RD., 2ND FLOOR",30.4717162900001,-92.079613151
JOHNSON MEMORIAL HOSP & HOME,1282 WALNUT STREET,44.9313459520001,-96.066670898
SANFORD MEDICAL CENTER WHEATON,401 12TH STREET NORTH,45.8090748600001,-96.5012910149999
RIVERVIEW HOSPITAL & NSG HOME,323 SOUTH MINNESOTA,47.772970996,-96.617955938
FAIRVIEW LAKES MEDICAL CENTER,5200 FAIRVIEW BLVD,45.3217205190001,-93.000467542
WELIA HEALTH,301 HIGHWAY 65 SOUTH,45.8747774440001,-93.291209013
BAPTIST REHABILITATION-GERMANTOWN,2100 EXETER ROAD,35.092621432,-89.801090204
ESSENTIA HEALTH ST. MARY'S MED,407 EAST THIRD STREET,46.7936853350001,-92.0958870599999
KITTSON MEMORIAL HOSPITAL,1010 SOUTH BIRCH,48.7671193950001,-96.940211368
LIFECARE MEDICAL CENTER,715 DELMORE DRIVE,48.8392361360001,-95.760405621
CARRIS HEALTH LLC,301 BECKER AVENUE SW,45.1201381930001,-95.046091815
ST FRANCIS REGIONAL MED CENTER,1455 ST FRANCIS AVENUE,44.7712629980001,-93.5028972809999
ST. LUKE'S HOSPITAL,915 EAST FIRST STREET,46.79710125,-92.0873907709999
UNIVERSITY MEDICAL CTR MESABI,750 EAST 34TH STREET,47.4088370580001,-92.929898362
ST LUKE'S QUAKERTOWN HOSPITAL,1021 PARK AVENUE,40.4381371440001,-75.3485949289999
MERCY HOSPITAL,4050 COON RAPIDS BLVD,45.183215085,-93.3696456179999
MEEKER MEMORIAL HOSPITAL,612 SOUTH SIBLEY AVENUE,45.1196527110001,-94.529228282
RIVERWOOD HEALTHCARE CENTER,200 BUNKER HILL DRIVE,46.5297116720001,-93.698445524
FRANKLIN WOODS COMMUNITY HOSPITAL,300 MED TECH PARKWAY,36.3363038320001,-82.402064466
HUTCHINSON HEALTH,1095 HIGHWAY 15 SOUTH,44.8758002550001,-94.373516794
RIDGEVIEW MEDICAL CENTER,500 SOUTH MAPLE STREET,44.8431655150001,-93.79237948
TENNOVA HEALTHCARE - HARTON,1801 NORTH JACKSON STREET,35.382102924,-86.231259821
CUYUNA REGIONAL MEDICAL CENTER,320 EAST MAIN STREET,46.481742733,-93.945878442
ESSENTIA HEALTH ST JOSEPHS MED,523 NORTH THIRD STREET,46.3619172640001,-94.205888865
FAIRVIEW NORTHLAND REG HOSP,911 NORTHLAND DRIVE,45.558520403,-93.590022204
ST CLOUD HOSPITAL,1406 SIXTH AVENUE NORTH,45.5746605890001,-94.1690911269999
STEVENS COMMUNITY MEDICAL CTR,400 EAST 1ST STREET,45.5848985380001,-95.905030446
ST FRANCIS MEDICAL CENTER,2400 ST FRANCIS DRIVE,46.291535235,-96.5884288299999
CARRIS HEALTH REDWOOD HOSPITAL,100 FALLWOOD ROAD,44.5365099580001,-95.106512756
RIVERVIEW PSYCHIATRIC CENTER,250 ARSENAL STREET,44.299492232,-69.770607271999907
GRAND STRAND REGIONAL MEDICAL CENTER,809 82ND PKWY,33.758439434,-78.820106779
RIDGEVIEW SIBLEY MEDICAL CENTER,601 WEST CHANDLER,44.6106739420001,-94.085237531
UHS BINGHAMTON GENERAL HOSPITAL,10 42 MITCHELL AVENUE,42.0863155530001,-75.914443798
UHS WILSON MEMORIAL HOSPITAL,33 57 HARRISON STREET,42.114199392,-75.95852351
FRANKLIN MEMORIAL HOSPITAL,111 FRANKLIN HEALTH,44.6266325980001,-70.162867175
DISTRICT ONE HOSPITAL,200 STATE AVENUE,44.288713317,-93.257853298
FAIRVIEW RIDGES HOSPITAL,201 EAST NICOLLET BOULEVARD,44.7490193190001,-93.272591936
MAYO CLINIC HEALTH SYSTEM,500 WEST GRANT STREET,44.4594309820001,-92.287764946
REGINA HOSPITAL,1175 NININGER ROAD,44.747251728,-92.8732831199999
AUBURN COMMUNITY HOSPITAL,17 LANSING ST,42.9413530910001,-76.5643682469999
ASANTE ASHLAND COMMUNITY HOSPITAL,280 MAPLE STREET,42.2059229340001,-122.724948413
WESTFIELD MEMORIAL HOSPITAL,189 E MAIN ST,42.328698129,-79.569808768
NORTHERN LIGHT MAINE COAST HOSPITAL,50 UNION STREET,44.5470259530001,-68.4161550319999
ST CHARLES BEND,2500 NE NEFF ROAD,44.067915041,-121.269134313
PROVIDENCE MEDFORD MEDICAL CENTER,1111 CRATER LAKE AVENUE,42.3396248970001,-122.862719847
HARNEY DISTRICT HOSPITAL,557 W WASHINGTON STREET,43.588207498,-119.060723589
